Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Yes,11,Credit Card,Annually
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Yes,27,PayPal,Every 3 Months
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Yes,43,Credit Card,Annually
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,Yes,18,Debit Card,Every 3 Months
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Yes,32,Bank Transfer,Bi-Weekly
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Yes,27,Bank Transfer,Every 3 Months
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Yes,24,Credit Card,Weekly
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Yes,31,Debit Card,Quarterly
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Yes,39,PayPal,Fortnightly
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Yes,36,Debit Card,Fortnightly
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Yes,5,Cash,Annually
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Yes,47,Credit Card,Bi-Weekly
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Yes,29,Bank Transfer,Fortnightly
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Yes,43,Venmo,Bi-Weekly
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Yes,40,Debit Card,Every 3 Months
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,Yes,4,Debit Card,Monthly
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,Yes,39,PayPal,Weekly
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Yes,45,Venmo,Fortnightly
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Yes,20,Venmo,Bi-Weekly
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Yes,14,Debit Card,Weekly
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Yes,33,PayPal,Weekly
250,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Yes,18,Credit Card,Annually
251,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Yes,9,Bank Transfer,Weekly
252,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Yes,34,PayPal,Annually
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Yes,33,Venmo,Fortnightly
254,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,Yes,15,Bank Transfer,Bi-Weekly
255,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Yes,4,PayPal,Bi-Weekly
256,43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Yes,25,Debit Card,Annually
257,58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Yes,20,Credit Card,Every 3 Months
258,20,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,Yes,5,Credit Card,Quarterly
259,61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Yes,16,Cash,Quarterly
260,32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Yes,13,Debit Card,Annually
261,38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,Yes,11,Credit Card,Every 3 Months
262,21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Yes,21,Credit Card,Annually
263,37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Yes,Yes,6,Debit Card,Annually
264,27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Yes,29,Venmo,Monthly
265,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Yes,15,Cash,Annually
266,32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,Yes,17,Bank Transfer,Bi-Weekly
267,51,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Yes,32,Credit Card,Weekly
268,64,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,Yes,42,Venmo,Annually
269,68,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Yes,21,Cash,Monthly
270,68,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,Yes,9,Cash,Bi-Weekly
271,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Yes,16,Bank Transfer,Annually
272,65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Yes,42,Credit Card,Fortnightly
273,48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,Yes,37,Debit Card,Bi-Weekly
274,69,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Yes,32,Debit Card,Quarterly
275,59,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,Yes,Yes,28,Cash,Bi-Weekly
276,48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,Yes,Yes,13,Credit Card,Weekly
277,25,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Yes,11,Bank Transfer,Fortnightly
278,29,Male,Shirt,Clothing,29,Georgia,M,Green,Winter,3.0,Yes,Yes,36,Bank Transfer,Bi-Weekly
279,57,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Yes,23,Debit Card,Annually
280,23,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4.0,Yes,Yes,37,Bank Transfer,Monthly
281,45,Male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,Yes,21,Cash,Bi-Weekly
282,38,Male,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Yes,22,Debit Card,Bi-Weekly
283,21,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3.0,Yes,Yes,9,Cash,Monthly
284,32,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Yes,16,Venmo,Annually
285,63,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,Yes,4,PayPal,Quarterly
286,29,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Yes,3,Debit Card,Bi-Weekly
287,27,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Yes,6,Debit Card,Annually
288,56,Male,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,Yes,18,Venmo,Fortnightly
289,30,Male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,Yes,34,Venmo,Bi-Weekly
290,49,Male,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,Yes,26,Credit Card,Monthly
291,58,Male,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Yes,50,PayPal,Weekly
292,57,Male,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Yes,40,Bank Transfer,Monthly
293,60,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Yes,Yes,24,Cash,Quarterly
294,69,Male,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Yes,33,PayPal,Annually
295,70,Male,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,Yes,Yes,19,Credit Card,Every 3 Months
296,53,Male,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,Yes,Yes,24,Credit Card,Quarterly
297,25,Male,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,Yes,19,Credit Card,Weekly
298,48,Male,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Yes,4,Credit Card,Bi-Weekly
299,69,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4.0,Yes,Yes,11,Venmo,Every 3 Months
300,25,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Yes,28,PayPal,Fortnightly
301,29,Male,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,Yes,Yes,24,PayPal,Weekly
302,46,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Yes,25,Credit Card,Every 3 Months
303,37,Male,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Yes,27,Bank Transfer,Every 3 Months
304,20,Male,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Yes,49,Venmo,Weekly
305,40,Male,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,Yes,Yes,45,Credit Card,Bi-Weekly
306,60,Male,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,Yes,26,PayPal,Annually
307,26,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Yes,4,Cash,Annually
308,29,Male,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,Yes,Yes,3,Credit Card,Every 3 Months
309,66,Male,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Yes,45,Venmo,Bi-Weekly
310,66,Male,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,Yes,Yes,21,Cash,Fortnightly
311,56,Male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Yes,50,Cash,Fortnightly
312,69,Male,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,4.1,Yes,Yes,19,Bank Transfer,Monthly
313,38,Male,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,Yes,Yes,6,PayPal,Annually
314,42,Male,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,Yes,Yes,50,Credit Card,Every 3 Months
315,30,Male,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Yes,17,Debit Card,Every 3 Months
316,66,Male,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,Yes,Yes,24,Debit Card,Annually
317,36,Male,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,Yes,Yes,46,Venmo,Monthly
318,58,Male,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,Yes,Yes,42,Cash,Every 3 Months
319,45,Male,Backpack,Accessories,67,South Dakota,M,Beige,Winter,2.5,Yes,Yes,10,Cash,Annually
320,47,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Yes,1,Cash,Every 3 Months
321,66,Male,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,Yes,Yes,28,Debit Card,Quarterly
322,41,Male,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,Yes,Yes,48,Debit Card,Quarterly
323,41,Male,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3.0,Yes,Yes,47,Credit Card,Monthly
324,66,Male,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,Yes,Yes,29,PayPal,Bi-Weekly
325,37,Male,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,Yes,Yes,37,Venmo,Quarterly
326,70,Male,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Yes,38,Debit Card,Annually
327,62,Male,Scarf,Accessories,41,New Jersey,M,White,Fall,3.2,Yes,Yes,48,Bank Transfer,Weekly
328,61,Male,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,Yes,Yes,36,PayPal,Weekly
329,48,Male,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,Yes,Yes,9,Credit Card,Weekly
330,70,Male,Socks,Clothing,31,Nevada,S,White,Summer,2.9,Yes,Yes,34,Bank Transfer,Monthly
331,46,Male,Sweater,Clothing,51,North Dakota,M,Beige,Winter,3.7,Yes,Yes,43,Venmo,Bi-Weekly
332,31,Male,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Yes,46,PayPal,Quarterly
333,19,Male,Shirt,Clothing,86,New York,M,Maroon,Winter,2.8,Yes,Yes,5,Credit Card,Monthly
334,39,Male,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Yes,15,Bank Transfer,Bi-Weekly
335,41,Male,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,Yes,30,Credit Card,Annually
336,20,Male,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,Yes,Yes,44,Venmo,Every 3 Months
337,36,Male,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Yes,Yes,16,PayPal,Annually
338,32,Male,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,Yes,Yes,16,Bank Transfer,Annually
339,69,Male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Yes,16,Cash,Weekly
340,40,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,Yes,21,Credit Card,Every 3 Months
341,40,Male,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,Yes,Yes,39,Venmo,Every 3 Months
342,20,Male,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,Yes,Yes,40,Debit Card,Bi-Weekly
343,64,Male,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,Yes,Yes,48,Credit Card,Every 3 Months
344,27,Male,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Yes,26,Venmo,Monthly
345,24,Male,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4.0,Yes,Yes,46,Debit Card,Monthly
346,48,Male,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,Yes,Yes,27,Bank Transfer,Annually
347,49,Male,Jeans,Clothing,50,New Mexico,L,Violet,Spring,4.7,Yes,Yes,5,Cash,Weekly
348,36,Male,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,Yes,Yes,43,PayPal,Fortnightly
349,56,Male,Blouse,Clothing,59,South Carolina,M,Beige,Fall,2.7,Yes,Yes,17,PayPal,Fortnightly
350,37,Male,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,Yes,Yes,3,Bank Transfer,Bi-Weekly
351,42,Male,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,Yes,Yes,47,Bank Transfer,Fortnightly
352,28,Male,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Yes,Yes,24,Debit Card,Bi-Weekly
353,27,Male,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,Yes,Yes,12,Cash,Every 3 Months
354,63,Male,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,4.1,Yes,Yes,35,Debit Card,Monthly
355,58,Male,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3.0,Yes,Yes,42,Venmo,Weekly
356,37,Male,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,4.1,Yes,Yes,1,PayPal,Every 3 Months
357,56,Male,Pants,Clothing,80,Nevada,L,Black,Spring,3.8,Yes,Yes,27,Cash,Weekly
358,18,Male,Belt,Accessories,56,Arkansas,M,Olive,Spring,4.0,Yes,Yes,16,Credit Card,Bi-Weekly
359,48,Male,Hat,Accessories,25,Minnesota,XL,Magenta,Summer,3.6,Yes,Yes,36,Credit Card,Every 3 Months
360,31,Male,Sneakers,Footwear,74,Georgia,M,Olive,Winter,3.0,Yes,Yes,30,Credit Card,Every 3 Months
361,51,Male,Pants,Clothing,30,Rhode Island,M,Teal,Summer,3.0,Yes,Yes,18,Debit Card,Fortnightly
362,65,Male,T-shirt,Clothing,96,Nevada,M,White,Spring,2.6,Yes,Yes,45,Cash,Annually
363,53,Male,Sneakers,Footwear,64,Texas,M,Charcoal,Fall,3.4,Yes,Yes,1,Venmo,Fortnightly
364,55,Male,Shorts,Clothing,88,Florida,L,Yellow,Winter,3.1,Yes,Yes,42,Bank Transfer,Fortnightly
365,62,Male,Shoes,Footwear,88,North Dakota,L,Charcoal,Summer,3.0,Yes,Yes,7,Venmo,Every 3 Months
366,55,Male,Gloves,Accessories,88,West Virginia,XL,Gray,Summer,3.7,Yes,Yes,50,PayPal,Quarterly
367,64,Male,Socks,Clothing,36,Nebraska,M,Turquoise,Spring,3.5,Yes,Yes,37,Venmo,Fortnightly
368,52,Male,Dress,Clothing,40,Tennessee,XL,Cyan,Spring,2.8,Yes,Yes,18,Bank Transfer,Monthly
369,24,Male,Handbag,Accessories,39,Oklahoma,M,Charcoal,Spring,4.5,Yes,Yes,29,Cash,Monthly
370,38,Male,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,Yes,Yes,45,PayPal,Quarterly
371,59,Male,Scarf,Accessories,34,Oregon,M,Olive,Winter,3.4,Yes,Yes,13,PayPal,Weekly
372,27,Male,Sneakers,Footwear,83,North Carolina,S,Pink,Winter,3.2,Yes,Yes,47,PayPal,Monthly
373,24,Male,Sweater,Clothing,85,Pennsylvania,L,Orange,Summer,3.7,Yes,Yes,7,Debit Card,Weekly
374,23,Male,Coat,Outerwear,27,North Dakota,L,White,Summer,4.6,Yes,Yes,11,Venmo,Bi-Weekly
375,69,Male,Jewelry,Accessories,78,Ohio,S,Purple,Spring,5.0,Yes,Yes,39,Bank Transfer,Monthly
376,59,Male,Sunglasses,Accessories,32,Oklahoma,M,Olive,Summer,4.4,Yes,Yes,6,Debit Card,Quarterly
377,51,Male,Shoes,Footwear,51,South Carolina,S,Gray,Fall,4.9,Yes,Yes,2,Venmo,Bi-Weekly
378,63,Male,Scarf,Accessories,32,Maine,M,Silver,Spring,4.1,Yes,Yes,39,Credit Card,Every 3 Months
379,54,Male,Dress,Clothing,62,Nevada,L,Orange,Winter,4.9,Yes,Yes,23,Credit Card,Monthly
380,32,Male,T-shirt,Clothing,29,Montana,S,Magenta,Fall,4.7,Yes,Yes,46,Debit Card,Bi-Weekly
381,39,Male,Backpack,Accessories,69,New Hampshire,XL,Beige,Fall,3.0,Yes,Yes,19,Bank Transfer,Weekly
382,66,Male,Jewelry,Accessories,25,Maine,L,Lavender,Winter,3.4,Yes,Yes,3,Credit Card,Every 3 Months
383,28,Male,Jeans,Clothing,76,California,M,Peach,Winter,3.2,Yes,Yes,47,PayPal,Quarterly
384,50,Male,Sunglasses,Accessories,77,West Virginia,S,Magenta,Fall,2.9,Yes,Yes,6,PayPal,Quarterly
385,70,Male,Sweater,Clothing,33,California,M,Beige,Fall,4.5,Yes,Yes,6,Venmo,Annually
386,67,Male,Shorts,Clothing,93,West Virginia,S,Yellow,Fall,2.7,Yes,Yes,12,Credit Card,Bi-Weekly
387,64,Male,Jewelry,Accessories,39,Louisiana,L,Brown,Spring,3.4,Yes,Yes,40,PayPal,Quarterly
388,45,Male,Coat,Outerwear,93,Georgia,L,Silver,Summer,4.6,Yes,Yes,38,PayPal,Fortnightly
389,22,Male,Handbag,Accessories,82,Washington,M,Orange,Summer,2.7,Yes,Yes,10,PayPal,Quarterly
390,27,Male,Boots,Footwear,42,Virginia,L,Purple,Spring,4.2,Yes,Yes,28,Bank Transfer,Monthly
391,25,Male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,Yes,19,PayPal,Annually
392,37,Male,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Yes,Yes,25,Cash,Fortnightly
393,26,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Yes,38,Credit Card,Annually
394,33,Male,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,Yes,Yes,6,PayPal,Fortnightly
395,43,Male,Scarf,Accessories,29,North Dakota,M,Beige,Spring,4.8,Yes,Yes,7,Debit Card,Bi-Weekly
396,37,Male,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Yes,Yes,2,PayPal,Annually
397,46,Male,Dress,Clothing,88,South Carolina,S,Black,Fall,3.9,Yes,Yes,24,Bank Transfer,Annually
398,22,Male,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3.0,Yes,Yes,26,Cash,Annually
399,20,Male,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,Yes,Yes,25,Debit Card,Every 3 Months
400,60,Male,Scarf,Accessories,35,Idaho,L,Blue,Fall,3.5,Yes,Yes,10,Debit Card,Monthly
401,39,Male,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Yes,Yes,14,PayPal,Fortnightly
402,43,Male,T-shirt,Clothing,91,Oklahoma,L,Orange,Fall,4.8,Yes,Yes,21,Cash,Quarterly
403,31,Male,Backpack,Accessories,78,California,L,Cyan,Fall,3.0,Yes,Yes,26,PayPal,Monthly
404,19,Male,Sneakers,Footwear,45,Nevada,M,Orange,Winter,4.5,Yes,Yes,12,Bank Transfer,Annually
405,35,Male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Yes,11,Credit Card,Monthly
406,41,Male,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Yes,Yes,15,Cash,Annually
407,52,Male,Gloves,Accessories,55,Maryland,M,Peach,Spring,4.6,Yes,Yes,13,Cash,Monthly
408,45,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Yes,Yes,5,Credit Card,Bi-Weekly
409,34,Male,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,Yes,Yes,36,Cash,Fortnightly
410,35,Male,Shorts,Clothing,51,Minnesota,M,Brown,Winter,3.3,Yes,Yes,32,Bank Transfer,Monthly
411,29,Male,Sweater,Clothing,26,Virginia,L,Lavender,Spring,4.8,Yes,Yes,1,Credit Card,Quarterly
412,59,Male,Jeans,Clothing,29,Michigan,M,Indigo,Summer,2.8,Yes,Yes,15,PayPal,Annually
413,24,Male,Jacket,Outerwear,74,Maine,M,Yellow,Summer,3.1,Yes,Yes,3,Bank Transfer,Weekly
414,70,Male,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Yes,Yes,48,Cash,Monthly
415,29,Male,Backpack,Accessories,88,Wyoming,L,Violet,Winter,2.6,Yes,Yes,30,Debit Card,Weekly
416,67,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Yes,Yes,40,Bank Transfer,Monthly
417,36,Male,Belt,Accessories,55,Oregon,L,Olive,Spring,3.8,Yes,Yes,24,Bank Transfer,Fortnightly
418,23,Male,Sandals,Footwear,81,Mississippi,L,Beige,Fall,4.5,Yes,Yes,48,Debit Card,Quarterly
419,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3.0,Yes,Yes,27,Venmo,Bi-Weekly
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,3.5,Yes,Yes,14,Credit Card,Every 3 Months
421,32,Male,Socks,Clothing,54,North Carolina,S,Peach,Spring,3.8,Yes,Yes,18,Debit Card,Bi-Weekly
422,38,Male,Shirt,Clothing,40,Kentucky,M,Violet,Winter,3.5,Yes,Yes,48,Cash,Bi-Weekly
423,47,Male,Pants,Clothing,59,Minnesota,M,Purple,Fall,3.1,Yes,Yes,32,Debit Card,Annually
424,46,Male,Scarf,Accessories,26,New York,L,Teal,Spring,3.0,Yes,Yes,21,Credit Card,Bi-Weekly
425,66,Male,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Yes,Yes,42,PayPal,Fortnightly
426,40,Male,Jeans,Clothing,87,North Dakota,S,Teal,Winter,3.3,Yes,Yes,4,Credit Card,Quarterly
427,43,Male,Pants,Clothing,71,Louisiana,M,Violet,Winter,4.7,Yes,Yes,19,Credit Card,Quarterly
428,58,Male,Backpack,Accessories,91,Illinois,L,Black,Winter,4.5,Yes,Yes,6,Credit Card,Quarterly
429,21,Male,Coat,Outerwear,64,Wyoming,XL,Gold,Winter,2.9,Yes,Yes,2,Debit Card,Fortnightly
430,42,Male,Sandals,Footwear,94,Washington,M,Gold,Winter,4.1,Yes,Yes,21,Cash,Fortnightly
431,24,Male,Shirt,Clothing,40,Texas,M,Brown,Summer,3.5,Yes,Yes,40,Debit Card,Annually
432,43,Male,Hat,Accessories,76,New Hampshire,L,Cyan,Winter,3.4,Yes,Yes,33,Cash,Fortnightly
433,47,Male,Shirt,Clothing,86,Indiana,S,Indigo,Fall,3.3,Yes,Yes,26,Venmo,Weekly
434,49,Male,Skirt,Clothing,92,Alabama,M,Orange,Fall,3.2,Yes,Yes,23,Credit Card,Fortnightly
435,50,Male,Shoes,Footwear,52,Oklahoma,L,Pink,Spring,4.0,Yes,Yes,39,PayPal,Every 3 Months
436,51,Male,Coat,Outerwear,28,Montana,XL,Olive,Winter,3.6,Yes,Yes,42,Bank Transfer,Monthly
437,40,Male,Pants,Clothing,46,Tennessee,L,Cyan,Summer,4.6,Yes,Yes,41,Bank Transfer,Weekly
438,45,Male,Jewelry,Accessories,50,New Mexico,M,Peach,Summer,2.6,Yes,Yes,41,PayPal,Annually
439,52,Male,Belt,Accessories,23,Iowa,M,Turquoise,Winter,4.3,Yes,Yes,12,Credit Card,Fortnightly
440,62,Male,Jacket,Outerwear,50,Idaho,M,Turquoise,Summer,3.4,Yes,Yes,31,Cash,Monthly
441,20,Male,Shirt,Clothing,89,Oklahoma,XL,Maroon,Winter,3.5,Yes,Yes,34,Debit Card,Fortnightly
442,43,Male,Hoodie,Clothing,81,Florida,M,Maroon,Winter,4.2,Yes,Yes,32,Credit Card,Annually
443,29,Male,Sunglasses,Accessories,69,Michigan,M,Olive,Fall,3.5,Yes,Yes,31,Credit Card,Quarterly
444,22,Male,Sunglasses,Accessories,67,Hawaii,M,Magenta,Summer,3.6,Yes,Yes,24,PayPal,Annually
445,48,Male,Dress,Clothing,20,California,M,Red,Summer,4.3,Yes,Yes,31,Debit Card,Annually
446,42,Male,Boots,Footwear,29,Iowa,M,Olive,Fall,4.9,Yes,Yes,18,Venmo,Annually
447,19,Male,Shirt,Clothing,74,West Virginia,M,Silver,Summer,4.1,Yes,Yes,15,Venmo,Monthly
448,60,Male,Shorts,Clothing,82,Washington,S,Turquoise,Spring,3.6,Yes,Yes,7,Bank Transfer,Every 3 Months
449,32,Male,Gloves,Accessories,23,Missouri,M,Yellow,Summer,3.4,Yes,Yes,35,Bank Transfer,Fortnightly
450,26,Male,Jewelry,Accessories,45,New York,L,Peach,Summer,2.9,Yes,Yes,35,Bank Transfer,Monthly
451,25,Male,Boots,Footwear,21,Connecticut,L,Beige,Summer,2.7,Yes,Yes,19,Credit Card,Monthly
452,66,Male,Jewelry,Accessories,31,Virginia,M,Pink,Summer,4.3,Yes,Yes,26,Credit Card,Fortnightly
453,45,Male,Pants,Clothing,45,Missouri,M,Violet,Summer,3.3,Yes,Yes,39,PayPal,Fortnightly
454,54,Male,Jewelry,Accessories,56,Nebraska,XL,Peach,Winter,2.8,Yes,Yes,22,Credit Card,Weekly
455,37,Male,Jacket,Outerwear,97,New Jersey,S,Gold,Summer,3.2,Yes,Yes,14,Cash,Bi-Weekly
456,54,Male,Blouse,Clothing,100,Utah,XL,Gold,Fall,3.6,Yes,Yes,50,Debit Card,Fortnightly
457,50,Male,Blouse,Clothing,96,North Carolina,S,Indigo,Fall,4.0,Yes,Yes,33,Credit Card,Quarterly
